Nombre,Av. Epigmenio Gonzalez 702,Cremerías La Granja 1973,Divina Costura,Del Pueblo 966,Portal de la Alegría 59,C. Mecánicos 4,Av. Pascual Alcocer Vega 308,Frutería El Güero,Calle Cocineras,Quintana Roo 5,Río Querétaro 758,Calle 26 de Enero,C. Diamante 303,Tortillería el sñr de la misericordia,C. Santiago de Querétaro 503,Guanajuato 62,Abarrotes La Ladera,Santiago de la Peña 201,Miscelánea San José,Raspados el dani,Carnicería los caporales,Abarrotes el Marqués,Carnicería y Chicharrones de Res,Frutería Bermudez,Cocina Economica Doña Lalita,Miselanea Rico,Chimalpopoca,San Luis Potosí 203,Avenida Nuevo León,Mini Super Lolita,HM89+9G,C. Guadalajara 120,Las las delicias,Cremeria Y Salchichoneria Chely,Frutería Juanito,Cremeria Hermanos Coronel suc. Prol. Pasteur,"Frutas Y Legumbres ""Alejandra""",Carnicería PEPE,C. 15 1236,El mercadito,Frutería San José,Carnicería Jovero,"Miselanea Lalo, cheve Corona",La Cevichería Sonorense,C. Antonio Carranza 3,Frutería la divina,Carniceria El Marron,Av. Popocatépetl 401,Av. Popocatépetl 20,16 de Septiembre,"El Mexicano ""abarrotes""",De Guadalupe 83,Blvd. Fray Antonio de Monroy E Hijar 49,Av. Popocatépetl 3208,Plaza Jurica,Frutería y Abarrotes María,Carnicería Hugo Juárez,Carniceria Juarez,P.º del Mesón 5,10 de Abril,Fruterías El Mirador Suc. Cerrito Colorado,Fruteria la divina,Del Real Tortilleria,Miscelánea Arturo,"Miscelánea ""Mi Consentida""",Miscelánea La Semilla,Av. Prol. El Jacal 1004,CENTRO DE DESARROLLO HUMANO LAS TROJES (PIRAMIDES),Alux Eventos,Fruteria hermanos vidal,La Fortaleza Frutería,Prudencia Griffel 213-int 3,Cremería Hermanos Coronel - Piramides,Súper Fruterias Bermúdez 2,Miscelánea Ramirez,Santuarios Residencial,Frutería las delicias,Super fruterias Bermudez,Salon Eventos Quinta Real,Diamante 202,Carniceria ali,Cjon. de la Cruz 1,Priv. capulín 140,"Carniceria Y Carnitas ""Moreno""",C. Cam. Real 2,Rancho San Pedro,FRUTERIA EL PARAISOR,"Carniceria ""Tito""",Carnicería Juárez,Cremeria Flor de Alfalfa,Aqua Rancho Bellavista,Super Carniceria y Pollería Hrns. Sanchez,C. San Germán 38,Tortillería La Obrera,Cremería Hermanos Coronel Tintero,Av. 5 de Febrero 7,Almacen,Camino Real de Carretas 354,Mirador de San Juan 55,Senda del Amanecer 86,PUNTO INN MILENIO III,Sendero del Mirador Milenio III Park,Mirador de San Juan 78,RINCONADA PEDREGAL,Naturalmente 🌿 Magia 🕯️ 💆🏽🪄,Papelería yoyo,Turbo Parts
Avenida Nuevo León,10.692741384725679,11.661646199972695,12.017576081862627,12.856699299168707,11.79037025482129,10.721686634162241,12.508570881839294,10.072911637343225,10.942163377437033,11.365380410343628,10.369292575376482,11.019645442115488,11.239873511552819,10.455155739929996,11.74111915397633,11.053681579794725,11.79658074816868,11.963680461819488,11.48053946750737,11.357282082752109,10.012956831830166,3.7477539515412914,3.9244173199506514,0.15615927590970569,0.9738655805346057,0.7093567019783745,0.786669728566561,0.37308090417131384,0.0,3.9665920525159994,0.8009316485182939,0.08627388722689229,5.095183878637391,7.1985133768406575,7.1654357587630395,6.430538258296715,7.977134465642801,7.704990555584255,6.593477079260335,6.468488057254711,7.6534619902707846,5.73518148449921,7.09715660083137,4.442909265698984,7.249580301460765,5.139190895099243,5.099536069758763,16.03796126444215,16.270837418530675,17.82155111164483,16.201077373767575,16.226377385997733,18.388532474490205,16.929869539048337,14.417000405702796,18.73340679253389,17.605710683810774,18.218834648858554,17.937003346420195,17.109223209909935,16.748869884048208,15.91972183084906,15.927010104306417,9.95989480381302,13.303940223461947,13.462112870056062,11.582585508357239,13.22134423972217,13.843852487087409,12.080201352242312,13.7578365367752,9.89651094586724,13.53900534361268,13.039667869622939,12.440746871741094,12.945084411730523,11.745263742672304,13.017824455448752,13.552632137633628,13.73165191758738,13.486101748641088,11.25940056253828,11.44373342292967,15.020909474269494,10.520493625079338,15.93773503695708,15.039017984199887,11.330310717860991,12.616150807625246,9.528563950662281,13.776200020164039,12.524440880642612,11.462539857391748,11.858453243191489,12.435722340651584,10.987819689856913,11.92612184213938,3.9986632560299245,3.3422449922075983,3.5683546960969115,3.535307439425885,3.8678658489103146,3.2652200952060895,3.388637825209091,3.3390154564673016,3.787306394217345,3.3755098522861418
Mini Super Lolita,13.010656124282066,14.255488211835694,14.700323973693752,15.277415370515904,14.284664358548653,13.477064751548836,14.882503741479782,12.949811728640874,13.705562164343968,13.440104199100611,12.78414392538947,13.423245071049626,13.812538164785092,12.986155349164079,14.08160707773236,13.039622030798588,13.958497531089488,14.444663801342447,13.69310738034389,14.086821344895865,12.919836277859867,0.33573570739299163,0.2352046349243999,3.82216429629714,4.769125698026093,4.620613523885858,3.8113481923223773,3.65282819382631,3.9665920525159994,0.0,4.736706475019803,3.8803886132725536,9.025578491978312,11.158880026721533,11.127066646941417,10.365793940984494,11.933665315870169,11.67027748601402,10.557773661040354,10.43439568564262,11.617595606198758,9.701706183369934,11.033147057847195,8.391746796525933,11.215680304253093,9.069650316765403,9.049639580847881,19.138436176779287,19.32164001197567,20.486193309003895,19.393962430852994,19.505476954592808,21.094792404601694,19.957763589952172,17.44842068509781,21.567469404378784,20.965061260031565,21.391352507034036,20.70945158358124,20.245562437810143,20.159055577859746,19.30829229984987,19.170685226363844,13.887043152532865,17.270523445040844,17.42858248363253,15.547117607102015,17.17935992557871,17.796046301813348,16.046770146441496,17.714743433842187,13.851033220810976,17.49679050844771,17.00611271523486,16.403466144861994,16.911412872035495,15.693648828339956,16.98336584029476,17.487981148370526,17.28091919520295,17.019693641034564,14.617419993615206,15.033393217903491,18.572335631789578,13.9475833773922,19.605102415851977,18.594438863673687,14.909479764481153,16.273099870623344,13.166333622414855,17.445348885337317,16.08066124931061,15.187925236708942,15.226768439848678,16.00356332704417,14.41790371084091,15.162765025151428,7.043353777653855,5.560838324964052,6.579694032277831,6.617990784910028,6.967903417547938,5.430761170557149,5.955052596067064,6.0916163682883075,6.475439219070526,6.355524395360387
HM89+9G,10.582180595110303,11.461907831415612,11.788399777921935,12.694594101944642,11.617843835118608,10.48386843261393,12.36248161704381,9.804642428523294,10.69947397999919,11.311395928160135,10.235957135502053,10.88119201035273,11.050717276772925,10.28739845365798,11.611922103331905,11.026541645234932,11.714740674976053,11.79316178088988,11.388857585049792,11.120534642925275,9.735777308454903,4.529926389140322,4.681691029487621,0.9566963192282921,0.8440754498906238,0.1319392123099881,1.4048986449435523,1.0839192264190358,0.8009316485182939,4.736706475019803,0.0,0.8826100083922657,4.402501150835994,6.422310802546107,6.424320507748631,5.639190019730597,7.243412642854626,6.953974801758747,5.846897993050988,5.716200379734224,6.8828582553711035,4.9749032904417545,6.306310331012443,3.731864914776551,6.4849232008248485,4.446135700600541,4.382858096287479,15.65635525179985,15.903804019909737,17.561402604823375,15.789285136198627,15.786140181422672,18.11443410234056,16.567253768261253,14.064763410700447,18.421674351860258,17.13416360654698,17.806739018099798,17.645938211556548,16.712202038431766,16.26219387945871,15.443144304227562,15.499625636826128,9.253565592530204,12.542847546040651,12.702686125493205,10.831414414915505,12.442810010041569,13.061257860559678,11.319761240144949,12.978415045176531,9.163158028794895,12.76028409280467,12.28056008100879,11.667262234012572,12.186879502979426,11.017276983543866,12.263160099935867,12.76284835662396,13.20341448860037,12.964855932867767,10.815763942579661,10.90879239484077,14.487640787153804,10.05602656475689,15.356161666715584,14.504162416117635,10.800278591513168,12.04801998005242,8.983596605977558,13.199204496074756,11.99817825650192,10.868027370764443,11.407186366463275,11.90518675816663,10.51896361757991,11.521299052906523,3.8436241555943935,3.5533479396847945,3.461285750298371,3.399348987515278,3.6978972564082775,3.502137822097726,3.476581788003485,3.361825414237064,3.7914416238277684,3.300041870510308
C. Guadalajara 120,10.735904927836629,11.712697582440665,12.071142656568542,12.904123229943425,11.838956609863,10.776286001299855,12.554595606412498,10.130268014458627,10.997129678762787,11.402973026118307,10.414665037924003,11.065308742736757,11.290078863318438,10.50364311811943,11.785749353690841,11.088740701814732,11.836742264235635,12.012047652284965,11.521714468117723,11.411642609215201,10.071075455472963,3.6619758792456434,3.838158828686659,0.08516700529539548,1.0448782075675538,0.7872148730868468,0.7692777544805768,0.3005261305796378,0.08627388722689229,3.8803886132725536,0.8826100083922657,0.0,5.1806246098296995,7.284274305852967,7.251688317498201,6.515117416843609,8.063313342688806,7.791261432911145,6.679750561882619,6.554750526065503,7.739439658566774,5.821359292247812,7.181812996516516,4.528838936896836,7.335702983018711,5.224637421781836,5.185527506940948,16.10363676468874,16.335343742243886,17.87704949163995,16.269072531691158,16.296505926101997,18.445184769323244,16.993970581650245,14.480505394673575,18.79321649496068,17.67803326635878,18.28671720016637,17.995136626455704,17.17601739062417,16.822309846372466,15.992500597699408,15.996203709249537,10.045481317427868,13.390153626260856,13.548345482769745,11.66885909920263,13.307052357381686,13.929327268392093,12.166419656072414,13.843501007583141,9.982667572272167,13.624705526926123,13.125902846162479,12.526668397874898,13.03132753255373,11.831322646203791,13.104090320543706,13.637478656368692,13.808087505502215,13.562098069988805,11.330268952722706,11.52078572908822,15.097590941702299,10.592949914777238,16.017369829563226,15.115801159987113,11.40706181243101,12.695155315253848,9.606454969428686,13.855662547448453,12.600840170757177,11.543146131126559,11.92979105636436,12.512404820746783,11.060515766425961,11.994030081498492,4.05070708086709,3.3597852725086184,3.617147438808694,3.586698001602693,3.9214295196227833,3.280057836201462,3.419320980029272,3.3763771048398072,3.8252770682499286,3.421989073707339
Las las delicias,8.56892357134461,8.898704259115723,9.050448045049917,10.243087565688139,9.184993656671498,7.800910576026135,10.015218200790134,7.024700135057935,7.9725762307023995,9.535098549501692,8.135153916466757,8.689549689760563,8.575196858592786,7.995669469655403,9.407757854202348,9.421936626860568,9.754600916144904,9.35791837218215,9.402939105154337,8.391067317183913,6.915475009699493,8.77753895211263,9.003223542937207,5.22792468076183,4.25975436326257,4.5325372605223,5.245343439990476,5.445259698919032,5.095183878637391,9.025578491978312,4.402501150835994,5.1806246098296995,0.0,2.5893241848377184,2.1892313287308527,2.3530533539372436,2.9423525670597384,2.7707495545479857,1.6958886159942292,1.6410116707633189,2.9131712178983045,1.1988691629969004,2.8349712499497643,0.6943523018710842,2.4721251628220133,0.04408114174046913,0.29887349339270736,12.055022135284615,12.357836635621796,14.445674596285478,12.063431298196383,11.95082038647209,14.923792817157496,13.026120059502498,10.630041919449111,15.06056645011775,13.169240855177605,14.048469160270281,14.389869148927389,13.02867709795587,12.255445358193708,11.480828153956057,11.718042654089729,4.865646747952388,8.337958575116433,8.486051689704293,6.579455781525946,8.390383486852475,9.050562602783273,7.120270049159125,8.929593400104935,4.841690783815789,8.706019273940186,8.064682137148267,7.571269235034514,7.96600953764055,6.67169953545198,8.021029930941678,8.869596901258086,9.097228319203152,8.885131280724517,7.09763231614852,6.820673406786565,10.350613530365386,6.281175833897807,11.083302343300993,10.362178333080161,6.732315913503071,7.834568355995217,4.916337373503123,8.950652456362858,7.917805926665506,6.595629037201088,7.6323159927657205,7.811934297581479,6.703773241384476,7.945367417948977,3.6489984868036522,5.100843549345041,3.795536835619701,3.662898791647725,3.5509009214701344,5.175547814077701,4.596919615160275,4.3083551465966545,4.355197917664938,3.9032929565069003
Cremeria Y Salchichoneria Chely,10.231775734172263,10.213712154314573,10.23378126144721,11.54889842355257,10.565442791510389,9.119559003412636,11.399389306150821,8.348307814315723,9.245842987439334,11.259627449572253,9.781923387435373,10.247147813242169,9.970266826214635,9.546309983195595,10.912444380090562,11.23339021665479,11.374024237626381,10.725841356445498,11.02842634060865,9.628699448454773,8.221369471260925,10.946250180694259,11.101991832568753,7.34725433989497,6.511376302137973,6.539716226744337,7.5165722984582315,7.506227354362158,7.1985133768406575,11.158880026721533,6.422310802546107,7.284274305852967,2.5893241848377184,0.0,0.9487820357436082,0.9825149648658196,1.4204621875138648,0.9087246614890092,0.9847416154573068,0.96882315240593,0.4953412660264807,1.516908936163907,0.618302806861152,2.9779264015040803,0.36609520358302033,2.5557736802155557,2.3970890587059865,12.288821758785934,12.641533370630212,15.075808007759914,12.147500940411916,11.895737877806567,15.472998501802183,13.289469564361116,11.11349630269488,15.445212374080095,12.88131511308461,14.021538593481406,14.895126361506282,13.127962959534004,11.932119071413913,11.258956860860076,11.744955341151986,3.4088887340612404,6.146138641600176,6.311329445613083,4.491762209354463,6.023045033081642,6.650754828872042,4.929841511231946,6.560011382169926,3.0244916796681025,6.3407688072664,5.891841402040312,5.245325658527971,5.802067731913723,4.839809799755277,5.893097540231079,6.394856856305499,8.745440925094107,8.598010954179477,7.52304207762249,6.692338358657772,9.869308551298563,6.7288796179364905,10.251320579019731,9.870199616087774,6.653299096859788,7.33306072968818,5.109331863819739,8.28264290819992,7.700690835315591,6.041128312281474,7.928722174254407,7.578503289548408,7.0425655760956,8.460619471690649,6.2244085372803255,7.683129160424564,6.384652629676552,6.252170275360983,6.132517152103948,7.754125956196614,7.184067072025679,6.895555519057062,6.942326735823042,6.491683488734306
Frutería Juanito,9.301695540765913,9.26562942782124,9.285177313255177,10.600305380555213,9.618566327188615,8.172224962859234,10.452111334476806,7.401908504711826,8.29758706640619,10.333362569385352,8.851441273613727,9.308794285749627,9.024309548187983,8.60879366674876,9.97006324726805,10.317175821732947,10.438242545399213,9.778545356667728,10.093651140779613,8.67998701590092,7.274624795904255,10.892916900289862,11.089835850038472,7.3067040167652575,6.389282776958969,6.54925438833144,7.3880608902499025,7.4977843090518075,7.1654357587630395,11.127066646941417,6.424320507748631,7.251688317498201,2.1892313287308527,0.9487820357436082,0.0,1.6751738170511323,0.8331032704359258,0.5859916451282939,0.58712121093396,0.7451954362672225,0.9222814856079533,1.4988208214526277,1.5493623047625669,2.749300993285007,0.5963361582811557,2.147677800362371,2.0967088012431487,11.426280349761814,11.772258137407292,14.166186059254763,11.309739575834081,11.083265336145917,14.573244078765468,12.425037324326292,10.212645972092378,14.567144199477985,12.12240767712267,13.21027099302313,13.999889889389125,12.290532812288099,11.177908297866086,10.478732831737258,10.91619507042435,2.930444824463854,6.166329050735813,6.318478530929814,4.423017511558289,6.201441187272195,6.863227326082384,4.944695401665705,6.740549597885304,2.742734082318718,6.516922669828408,5.89610989992913,5.382176914625596,5.7990096288724065,4.601384961657582,5.862736497350996,6.698290442289315,7.980314374535935,7.81685599759837,6.613819487894292,5.859967838877256,9.14374447962692,5.812073498825965,9.628267990493356,9.147399142573398,5.811147387587855,6.592093907155367,4.204641197422529,7.5962797610961506,6.896713237050269,5.297070249335812,7.037887436485693,6.776859780135944,6.140190422858497,7.54660426570616,5.668987837935991,7.23321336956155,5.885004516148364,5.757813885633094,5.594609929044669,7.316135040420542,6.714145219124095,6.427086405081267,6.419373680836348,6.016968127895347
Cremeria Hermanos Coronel suc. Prol. Pasteur,10.599412458891395,10.713144377793496,10.77778910075186,12.058854425526995,11.04384984044304,9.610004553182442,11.880856522337604,8.830268263356153,9.75287215039581,11.606124825471618,10.153582525772551,10.657285898038165,10.439790289205572,9.954793810761053,11.346688571634012,11.541115352984017,11.765175932216868,11.209640901352602,11.415510467878141,10.150626027862064,8.708191688897438,10.167870846493932,10.29682692949546,6.58293303476054,5.816668578976208,5.750212674492672,6.814242271713839,6.718901389231872,6.430538258296715,10.365793940984494,5.639190019730597,6.515117416843609,2.3530533539372436,0.9825149648658196,1.6751738170511323,0.0,2.3466472186353533,1.853331400137049,1.3291831125162188,1.1822796720066864,1.4706256800650124,1.1564354341926,0.667387724716049,2.517512338147151,1.2596975273868813,2.3329562173920353,2.086285070621325,13.096260290191182,13.43968382040901,15.800722613357493,12.984526169530538,12.757627570541809,16.219055530571953,14.09414823422179,11.859810987474615,16.22957587222177,13.784014005901051,14.88466058502936,15.65023175860237,13.96528948495502,12.837519057620979,12.146747870021512,12.591366625340935,4.385474386819139,7.035044995922363,7.204475073144249,5.425067637359156,6.835747585493901,7.437265883355386,5.830866779539999,7.366346995513191,4.005015621392589,7.15162418597616,6.788973697133779,6.088879364137028,6.702700137103739,5.80931541077636,6.803339081953462,7.123887423193859,9.642681661991245,9.48425491421185,8.256313552951333,7.535108224720745,10.79009851515205,7.446587049943306,11.21161164597406,10.792405247459246,7.486154909392932,8.243858280875699,5.857627292510049,9.220384555958601,8.569100945919377,6.9487865204790795,8.696365780773334,8.44876227102729,7.790666923775613,9.181394983454206,5.956254246922207,7.2701491282063655,6.048234576691365,5.912612444777726,5.845647162910712,7.327568539178848,6.800063145542006,6.514803147529119,6.621862466421383,6.125315674146039
"Frutas Y Legumbres ""Alejandra""",9.286986905037242,9.11116432059716,9.080862032145495,10.425204710463529,9.484328797357474,8.037625937561941,10.308733905514721,7.285724628208015,8.143161204354268,10.331006800695826,8.83715219963022,9.249942062631396,8.904596383233882,8.558598207236395,9.880329604634122,10.353480353634152,10.389770342446747,9.637265968997994,10.052015474979415,8.505305710327265,7.154607499265795,11.694982269268285,11.900483179893252,8.116690301611259,7.183255936488994,7.369239422161236,8.177270074897702,8.313319248602735,7.977134465642801,11.933665315870169,7.243412642854626,8.063313342688806,2.9423525670597384,1.4204621875138648,0.8331032704359258,2.3466472186353533,0.0,0.5137503831248886,1.4201441617266386,1.5762115817278413,1.0694571381470461,2.3316715169529982,2.0203896975343913,3.5434965406784134,1.0898462814023793,2.899132071619903,2.885965818050948,10.896389946056885,11.25405075927066,13.735360527598639,10.740721381312179,10.48028065769819,14.116590025464015,11.897780122440174,9.763122509266974,14.063707522553335,11.4611966952713,12.605307891484706,13.532969132090775,11.720611286017927,10.512239292703448,9.838808258741944,10.334628394182754,2.106040887701029,5.397851042193459,5.544521463549217,3.6371077988520004,5.501691374489147,6.175720358929294,4.183547278014432,6.037512420043938,1.919928621586968,5.813394925619787,5.123557399923582,4.669942711597788,5.024490655293103,3.7750942070787192,5.078701273230208,6.064334624390225,7.324979070038715,7.178265626100736,6.195970274285039,5.288279883504576,8.45269000779742,5.4219733761449165,8.869945260577461,8.454086890605089,5.254671044833882,5.913533145225561,3.7897312991906866,6.87473276862074,6.2850409379815435,4.620983506433335,6.570845013163728,6.162389177480126,5.7052125505439415,7.139715798893867,6.261342087947381,7.884559473886084,6.514915779458762,6.392493030074006,6.200823893605626,7.974211066222539,7.356484658869644,7.072531593007371,7.028278155999358,6.661908974019173
Carnicería PEPE,9.64185249420124,9.522480830862175,9.510027941999248,10.845114337227242,9.888374256233659,8.440316975059446,10.71689756215205,7.680267258737839,8.553458829578977,10.681353969870203,9.191365683350007,9.623664360314418,9.302509615944054,8.927954801043102,10.267283330740575,10.686328493411624,10.76012968158653,10.044112259239519,10.419206304845172,8.923436726541018,7.550449259439721,11.440733384462591,11.628454299003398,7.848202058487001,6.9463411054897675,7.077233883274623,7.947680017516328,8.031939188299859,7.704990555584255,11.67027748601402,6.953974801758747,7.791261432911145,2.7707495545479857,0.9087246614890092,0.5859916451282939,1.853331400137049,0.5137503831248886,0.0,1.1145224285070454,1.2377846080498607,0.577770446409735,1.9869267928787384,1.506745634959653,3.312680292339125,0.5946384766708998,2.729637688224378,2.6658191972654133,11.405290343498383,11.761659751553061,14.229373346884937,11.253018640325333,10.99394544123029,14.615497181945885,12.406540302524492,10.259627865482393,14.569848008171562,11.97277138740721,13.119030233020846,14.033537169771307,12.233044521542704,11.02347897526052,10.351989232572866,10.847592660165017,2.546854392023148,5.6067322034848655,5.761734842506032,3.8779779054569374,5.620122808714309,6.2799080531256175,4.383320941826681,6.159492585579484,2.2548338935492653,5.9360619378806945,5.3391235360021,4.803815199556035,5.243313541159427,4.110006346738674,5.313097296234608,6.112320836059668,7.837552637725878,7.691705272717965,6.683645225870544,5.799667025439257,8.96097885963402,5.902088777722529,9.358410921650128,8.96200152247478,5.764651109518329,6.424364589420209,4.272332097647167,7.377275907244867,6.798692670962201,5.132650928077484,7.068877743326125,6.676078625058595,6.196058054317245,7.625838562152425,6.246965031391432,7.818472932844799,6.468211640321464,6.341458923320345,6.17469695841841,7.901736195660878,7.298716689895676,7.011832191827204,7.00025033679433,6.601584003105658
C. 15 1236,9.344115607048169,9.405151907389943,9.4586796306779,10.748661826673196,9.742612282557882,8.303836283570286,10.579155655274608,7.525968689441223,8.442033729626901,10.362655029993165,8.895832334235939,9.38202808322622,9.141084266116996,8.679584850186988,10.061854428430395,10.319277221834962,10.499454287317691,9.906764464478726,10.151434103283139,8.83618724040448,7.402250381747278,10.327013071998515,10.5175950144903,6.736014689409718,5.831978352288511,5.97109986852228,6.833654162372378,6.922748574018084,6.593477079260335,10.557773661040354,5.846897993050988,6.679750561882619,1.6958886159942292,0.9847416154573068,0.58712121093396,1.3291831125162188,1.4201441617266386,1.1145224285070454,0.0,0.1782519884348995,1.2248976451013154,0.9130190291123216,1.4442456621538193,2.2016433982370134,0.7861364951305853,1.6573882965201596,1.5617795278509472,11.811413311698,12.149017354596772,14.480379599367895,11.72093290355416,11.51717063336011,14.904359513339594,12.806732517003152,10.547303121158459,14.929900658542124,12.593318585937181,13.642718089401848,14.33873965847382,12.700816791429077,11.652772557751682,10.937707252977432,11.336311346515553,3.5124958306482386,6.721253872238344,6.876151100170961,4.989358269845203,6.7187708905864705,7.372033308408276,5.497813350841157,7.258443504331006,3.3269380568099014,7.035591794110235,6.4535439103798025,5.908623504957284,6.357602287687213,5.186194722477863,6.426224611137439,7.17678677434288,8.45378439019681,8.280210620441846,6.9431555537890635,6.2897462864153155,9.637688055788745,6.129938996320095,10.164830051827204,9.6427799326738,6.231992307610456,7.083540986488322,4.556573028750774,8.111872080375214,7.346160420268681,5.791715767046815,7.396022970026962,7.228480910045203,6.483688080868724,7.863400437917624,5.280702964696837,6.789395330810167,5.4645231371211205,5.334156310604397,5.195474187767347,6.866677925318106,6.279492548315789,5.991160261773075,6.013039276638222,5.583430017070498
El mercadito,9.453074556906552,9.535872296017388,9.596313862215036,10.880675917380328,9.869891895301237,8.433488708688285,10.706726574592693,7.654557893662872,8.574281950818762,10.467900651881372,9.005535893597015,9.498190882891393,9.267092494308512,8.795603424442731,10.181894906368814,10.417804805875269,10.612269995438215,10.034864334905954,10.26360699313138,8.970632317431301,7.531686790725204,10.206709494156788,10.391404108640025,6.612232567560428,5.7203326489671955,5.839456165149054,6.723691741806458,6.794414817646277,6.468488057254711,10.43439568564262,5.716200379734224,6.554750526065503,1.6410116707633189,0.96882315240593,0.7451954362672225,1.1822796720066864,1.5762115817278413,1.2377846080498607,0.1782519884348995,0.0,1.27521332113697,0.7574885806359262,1.3630462935558059,2.104573179787732,0.8351967195135347,1.6049251225924315,1.4800580607319647,11.982331840099418,12.318948584053407,14.64166509099228,11.894543324951774,11.692729734447637,15.068088431699204,12.977178169508248,10.712062250092167,15.09790110939941,12.771014691119046,13.818072534001923,14.503609202334392,12.874278832040757,11.830627377177645,11.11489927431126,11.510755444818825,3.675528061181958,6.838278152563139,6.994961698192868,5.115481528129514,6.814067181469858,7.462536208861692,5.614400320664561,7.3536706045595555,3.4718553127668397,7.131365836199454,6.572394150956258,6.009363897156372,6.477297920703333,5.3312579791971375,6.549383113219107,7.252965993610628,8.6316627007175,8.45771229139613,7.108118961459124,6.465477811615996,9.815934451498242,6.29371836103291,10.341360997774284,9.82103080179563,6.407067837144874,7.26178527415785,4.72561831835042,8.289752743868029,7.523023858524762,5.969965181461069,7.564508822641189,7.40547392544392,6.650676030229546,8.026299235605304,5.259644965950158,6.741835112368867,5.429276789756477,5.297716189936443,5.1700017474419075,6.816412191684971,6.236708783547737,5.948164429503641,5.983123866610995,5.542112928600999
Frutería San José,10.179574697191423,10.08680038111731,10.080533950885483,11.412300412848479,10.449696903991786,9.001614973126165,11.279662203476253,8.238559275678535,9.117702291845866,11.215958867251576,9.72903962861328,10.171234343047944,9.86146408704257,9.4737343037156,10.820957353071185,11.210819835339114,11.305451175683213,10.606527130962782,10.96304775367353,9.490432473060194,8.109366749142792,11.400569710610924,11.564377615785284,7.800898962035201,6.945401110856433,7.0018397794220935,7.950738829895764,7.9663607946776755,7.6534619902707846,11.617595606198758,6.8828582553711035,7.739439658566774,2.9131712178983045,0.4953412660264807,0.9222814856079533,1.4706256800650124,1.0694571381470461,0.577770446409735,1.2248976451013154,1.27521332113697,0.0,1.9328895910794464,0.993564062761639,3.3659428290555327,0.4410491363548116,2.8760056434398544,2.7536170841864203,11.963249933898966,12.322004163511846,14.802427323260813,11.801095318380893,11.531320430935338,15.185553487269164,12.964744472180715,10.831238651599001,15.132435095663354,12.48458017168779,13.654488413926329,14.602274482003022,12.780396598039761,11.533822619164946,10.87528389392245,11.39214881496381,2.9454780541508567,5.669332753974466,5.8328752549082115,4.001920714546189,5.576949388792122,6.214628976653241,4.450066890214783,6.115506179062308,2.534646011896177,5.894775148671049,5.412377924383348,4.787824502935293,5.321478027902207,4.344734611616166,5.4092369005461025,5.985290428897189,8.357027071211586,8.2187915778062,7.258973517729286,6.352035533022317,9.45972431015336,6.479049598177517,9.803829044758027,9.459382777045441,6.320785462788976,6.935437099553054,4.848681500280226,7.859238909118149,7.337444116824565,5.649237733214273,7.639425482679355,7.2140689713701365,6.770258703795783,8.201662752062385,6.502273717284405,8.012050300954737,6.6894188836251045,6.5590401819511035,6.418783513864154,8.088138160216676,7.503603569612243,7.215200429592675,7.237357314902795,6.807798231820015
Carnicería Jovero,9.55836645712496,9.761208524811025,9.862837920839185,11.109760492464291,10.074204019611114,8.656707830177064,10.910290697458915,7.875264402474796,8.812075092610725,10.550395467247858,9.11648120473961,9.64175870543324,9.466155623759178,8.941100948642069,10.344437113232031,10.466086545954573,10.73420747448445,10.243391822868897,10.383158809184437,9.219948510609425,7.757896081992129,9.47906132803413,9.65448815834423,5.8807694846343965,5.012799818071738,5.0967797003672475,6.018065382380751,6.055778192098682,5.73518148449921,9.701706183369934,4.9749032904417545,5.821359292247812,1.1988691629969004,1.516908936163907,1.4988208214526277,1.1564354341926,2.3316715169529982,1.9869267928787384,0.9130190291123216,0.7574885806359262,1.9328895910794464,0.0,1.6551871449731095,1.4672648152122802,1.5163783801226045,1.1774049779666804,0.9441258994191674,12.494689353403112,12.820576740303197,15.062872113889355,12.438174847930368,12.263734911136806,15.50926385853051,13.48345740206796,11.167520274085991,15.577715163958421,13.384634943186514,14.384234436571937,14.955200379749463,13.41511269521385,12.450051125598373,11.71651689380284,12.06572230834603,4.425093140847558,7.56926112321213,7.728294626735388,5.858853031783406,7.509129812522419,8.147403511602215,6.345745157096909,8.047919047021253,4.228817353741912,7.8269219951064075,7.306039297131535,6.71547166589807,7.2121206887575,6.088072959663679,7.28852032943759,7.90763641404122,9.254769113070692,9.069717662026507,7.574385823696806,7.047460348034877,10.460456631493514,6.753589266789611,11.035181415874316,10.467215303545604,6.979630363972367,7.908410642066273,5.239804055564426,8.961400612206386,8.122149076205568,6.623993870323025,8.060610945141788,8.007439599108606,7.136225932788825,8.47233196628309,4.8279483516038635,6.208066910873884,4.9451779238445095,4.810534134247865,4.723063295904167,6.2735255461386705,5.721307107454782,5.433749474138572,5.513620450047594,5.036139106917716
