,Almacen,Av. Epigmenio Gonzalez 702,Cremerías La Granja 1973,Divina Costura,Del Pueblo 966,Portal de la Alegría 59,C. Mecánicos 4,Av. Pascual Alcocer Vega 308,Frutería El Güero,Calle Cocineras,Quintana Roo 5,Río Querétaro 758,Calle 26 de Enero,C. Diamante 303,Tortillería el sñr de la misericordia,C. Santiago de Querétaro 503,Guanajuato 62,Abarrotes La Ladera,Santiago de la Peña 201,Miscelánea San José,Raspados el dani,Carnicería los caporales,Las las delicias,Cremeria Y Salchichoneria Chely,Frutería Juanito,Cremeria Hermanos Coronel suc. Prol. Pasteur,"Frutas Y Legumbres ""Alejandra""",Carnicería PEPE,C. 15 1236,El mercadito,Frutería San José,Carnicería Jovero,"Miselanea Lalo, cheve Corona",La Cevichería Sonorense,C. Antonio Carranza 3,Frutería la divina,Carniceria El Marron,Diamante 202,Carniceria ali,Cjon. de la Cruz 1,Priv. capulín 140,"Carniceria Y Carnitas ""Moreno""",C. Cam. Real 2,Rancho San Pedro,FRUTERIA EL PARAISOR,"Carniceria ""Tito""",Carnicería Juárez,Cremeria Flor de Alfalfa,Aqua Rancho Bellavista,Super Carniceria y Pollería Hrns. Sanchez,C. San Germán 38,Tortillería La Obrera,Cremería Hermanos Coronel Tintero,Av. 5 de Febrero 7
0,0.0,4.476799133950658,3.228241137344651,2.830218446446716,4.109883976563904,3.648758648019336,2.777388674463088,4.222667166820269,2.703636798671729,2.653999119326377,5.298042149589607,4.210696009649507,4.087681782565949,3.369733020444651,3.753411615682925,4.2799154740372485,5.626667767507714,4.980767467006232,3.708923055481938,4.780991538663793,2.676287586591914,2.6496067873725435,7.945367417948977,8.460619471690649,7.54660426570616,9.181394983454206,7.139715798893867,7.625838562152425,7.863400437917624,8.026299235605304,8.201662752062385,8.47233196628309,9.078144166962694,8.551973050016421,8.094836735135324,7.91849658951328,8.175998010665893,2.956606016481079,2.6825004672442003,0.9452913711275368,2.36625586793538,3.9992107107919295,1.7352096100996093,5.474050729722131,4.036069116832806,2.2941624507993663,3.1600596879451164,3.354033159871307,3.866357730217808,2.30232786378726,3.5372998478649915,0.8064043533708778,2.357465010433712,1.445700035605291
1,4.476799133950658,0.0,1.561950305774845,2.124140575791427,2.2708413606957203,1.3814516741388796,1.7293490896122488,1.87189936741022,2.198431346877752,1.8241019823280664,1.0488963813225674,0.4505432276230778,0.4927892330633565,1.2005625542895764,0.8069005364370367,1.0722855316031346,1.2024327456641393,1.189581171794581,1.5074752502118158,0.839695058823073,1.8646547758271173,2.326982295224261,8.56892357134461,10.231775734172263,9.301695540765913,10.599412458891395,9.286986905037242,9.64185249420124,9.344115607048169,9.453074556906552,10.179574697191423,9.55836645712496,10.779150830904134,8.921347772576665,9.896372735846894,8.56403104818535,8.8642323875787,7.425117276253048,7.155619853996264,4.83598396242448,6.3924267183069485,8.36871266476001,4.986523772322791,9.895773037605364,8.408702097458825,6.26741804005989,7.508218894742407,6.115397959890342,8.331885974089495,6.713176626401212,7.4708007084062915,5.168965165792923,6.743533985798801,5.156796149646225
2,3.228241137344651,1.561950305774845,0.0,0.5628575679034972,1.348565855197004,0.43057420081782,1.1046386127395402,1.200367889620124,1.886091055953223,0.9690983883369004,2.122233517110725,1.5630998594662555,1.0724114004579277,0.4444791886824215,1.273139249016024,1.0519198049059482,2.514510105431893,1.7541484333001576,0.5417278081708441,1.5827805064471907,0.6356450896053399,2.0055538097488794,8.898704259115723,10.213712154314573,9.26562942782124,10.713144377793496,9.11116432059716,9.522480830862175,9.405151907389945,9.535872296017388,10.08680038111731,9.761208524811025,10.797680921187183,9.347221407765115,9.859624588083143,8.886248742086837,9.181742868020144,6.093765967783794,5.838785218334169,3.802643022947045,5.409832091463708,6.942716622747791,4.174412164689981,8.489419914452569,6.983861872935656,5.302346311936216,6.3756766772883084,5.579862679557663,7.076555216207256,5.529060196008642,6.556866591022407,3.998436318404621,5.579450796581389,4.216263738766113
3,2.830218446446716,2.124140575791427,0.5628575679034972,0.0,1.3771025224183324,0.8850581584068395,1.307123159278575,1.403384969897168,2.043220000050258,1.10116604524523,2.6433017789375537,2.101267963038141,1.6352371301181832,0.9644647476161674,1.7670452293339671,1.5269290405968527,3.054564891879442,2.223474486000427,0.8996265296451543,2.097477684089214,0.674198499929239,2.14229131736718,9.050448045049915,10.23378126144721,9.285177313255176,10.77778910075186,9.080862032145497,9.510027941999248,9.4586796306779,9.596313862215036,10.080533950885483,9.862837920839183,10.8277767422785,9.529146889041934,9.875042491442258,9.035458989222109,9.327268662057143,5.623948478144807,5.376617140064813,3.498498426332643,5.0988260743035525,6.429770041015053,3.961979051921477,7.981714863239582,6.471310497426889,5.00042989886977,5.990251286909409,5.4523553863819805,6.634887261036835,5.128028239103057,6.2620600814846,3.623575331125409,5.186853513344204,3.9451255357803072
4,4.109883976563904,2.2708413606957203,1.348565855197004,1.3771025224183324,0.0,1.0843636316830114,2.453086362262304,0.426334949322382,3.234555587599604,2.3066322647101165,2.18100695742327,2.5097501407560374,1.860534799198352,1.6827120362157448,2.407195878621892,1.212342688755067,2.660364641435088,1.607991826322638,0.9073742708908156,1.720050623806137,1.9218803824181716,3.353229486714548,10.24308756568814,11.54889842355257,10.600305380555213,12.058854425526995,10.425204710463529,10.845114337227242,10.748661826673196,10.880675917380328,11.41230041284848,11.109760492464291,12.136029117878962,10.683808256019654,11.193171457569058,10.231089893704697,10.527097746491664,6.733508198935761,6.5076444582644575,4.845477103534351,6.432742221296516,7.39174531194309,5.336944752153346,8.948677198444443,7.434383246829592,6.340584626408656,7.248407346711275,6.826040740800687,7.797560321232332,6.371974159293552,7.602271779927396,4.915277650332199,6.441666755771268,5.305019233273031
5,3.648758648019336,1.3814516741388796,0.43057420081782,0.8850581584068395,1.0843636316830114,0.0,1.448108901832373,0.8370451633858855,2.217914761046218,1.3502194814936763,1.7608149820395516,1.505424000519126,0.8998666828725216,0.6098267414093124,1.3353601338946963,0.6445434883850812,2.1832877715220924,1.3462191190526107,0.1770153583235206,1.2142532120528695,1.0589968987209557,2.3440987779543536,9.184993656671498,10.565442791510389,9.618566327188615,11.04384984044304,9.484328797357474,9.88837425623366,9.742612282557882,9.869891895301237,10.449696903991786,10.074204019611114,11.144456970306576,9.614346779532518,10.21370511918064,9.174047797923928,9.47120704474297,6.493327637912328,6.241766784556481,4.233169208322301,5.840383405177405,7.314365592636085,4.599460194162846,8.865616684247058,7.355860124466477,5.732910506391646,6.800554028925329,5.987407126909526,7.487940294971013,5.950791919336126,6.987253351805138,4.423796136558378,6.002826975895989,4.646212146117422
6,2.777388674463088,1.7293490896122488,1.1046386127395402,1.307123159278575,2.453086362262304,1.448108901832373,0.0,2.2798900168605103,0.7814703934962919,0.2286162443461755,2.663700742412359,1.433514798314837,1.4186874057444183,0.8742215369354069,0.9760943017669252,1.886269824531643,2.9193223992079567,2.5011573967838614,1.6063220081250218,2.2155922496005824,0.6367050728410596,0.9018287882371688,7.800910576026135,9.119559003412636,8.172224962859234,9.610004553182442,8.037625937561941,8.440316975059446,8.303836283570286,8.433488708688285,9.001614973126165,8.656707830177064,9.700598945448151,8.259045476674833,8.767065247624371,7.7878468821799,8.08260321770853,5.733972235354277,5.459474512370147,3.108997014285518,4.678467360462211,6.733977672456874,3.3129896546684767,8.23802351545056,6.772697082571754,4.556751745836471,5.778937942581033,4.5913698684077575,6.612997562471844,4.986340217787191,5.778047881651356,3.4443298250996306,5.015118883408979,3.446112002705573
7,4.222667166820269,1.87189936741022,1.200367889620124,1.403384969897168,0.426334949322382,0.8370451633858855,2.2798900168605103,0.0,3.053642916796179,2.165759532393852,1.7604786592636616,2.142031972268006,1.4902491784134202,1.4441670637782005,2.0891106023976773,0.8020351676298476,2.239087589274216,1.1928424647796951,0.6735686131515023,1.2937193954406865,1.8256046795993277,3.178900513416736,10.015218200790134,11.39938930615082,10.452111334476806,11.880856522337604,10.30873390551472,10.71689756215205,10.579155655274608,10.706726574592691,11.279662203476253,10.910290697458915,11.97962649573996,10.437306094117927,11.046947313066052,10.004739770050042,10.302326566693177,6.939911129077649,6.704502106726247,4.900072850339797,6.501878368398668,7.652570974410277,5.334924388754891,9.21072185985532,7.694956936097838,6.402689386984289,7.379833639902748,6.77305631433112,7.982276655639104,6.511432698267432,7.66393934994175,5.021104311340744,6.574471985166329,5.340611728318717
8,2.703636798671729,2.198431346877752,1.886091055953223,2.043220000050258,3.234555587599604,2.217914761046218,0.7814703934962919,3.053642916796179,0.0,0.949288797135836,3.2209210399377524,1.7986165296284504,2.0204274458346743,1.6231049676540206,1.393184101793067,2.5988046682546564,3.393844195699701,3.1555415179014554,2.3808599915799995,2.839458160889283,1.3728152802577374,0.1337580256029318,7.024700135057935,8.348307814315723,7.401908504711826,8.830268263356153,7.285724628208015,7.680267258737839,7.525968689441223,7.654557893662872,8.238559275678535,7.875264402474796,8.926559985676723,7.490769270620092,7.99736504127808,7.011134675267909,7.305245309304992,5.605261479725579,5.32176530364923,2.790160953432582,4.265500323411933,6.700256207177264,2.814104176887948,8.153317198103052,6.736579794716186,4.133736746354006,5.459811597299566,3.9336135894522655,6.387657442749714,4.728991665656655,5.303218614876853,3.2348005993447377,4.739037085770706,3.0352283751227405
9,2.653999119326377,1.8241019823280664,0.9690983883369004,1.10116604524523,2.3066322647101165,1.3502194814936763,0.2286162443461755,2.165759532393852,0.949288797135836,0.0,2.706302644621703,1.571221228298076,1.4644490087400133,0.8285006229705985,1.1197045245603738,1.848033667143983,2.9929611612120364,2.4954273300223195,1.4959733687630803,2.23108718519499,0.4270366964199326,1.0575523526976938,7.972576230702399,9.245842987439334,8.29758706640619,9.75287215039581,8.143161204354268,8.553458829578977,8.442033729626901,8.574281950818762,9.117702291845866,8.812075092610725,9.830990322896833,8.439988654752693,8.89132910061747,7.958705827025381,8.25232583438286,5.606512998503965,5.3350727833851,3.0486537371151616,4.635805882877444,6.582005928959884,3.308510791157864,8.095275222303142,6.621185320032478,4.517971216542607,5.702884711393321,4.643750107787823,6.508215285198232,4.895337058441035,5.752148312873044,3.349430071420936,4.9292892121848215,3.4108249096451515
10,5.298042149589607,1.0488963813225674,2.122233517110725,2.6433017789375537,2.18100695742327,1.7608149820395516,2.663700742412359,1.7604786592636616,3.2209210399377524,2.706302644621703,0.0,1.4955843261664248,1.2457679161692454,1.9292708614965384,1.8319202197166864,1.1390561963845376,0.4796493038760534,0.580272175872133,1.789003604818723,0.5467134129273448,2.62185568816346,3.3521101825373933,9.535098549501692,11.259627449572251,10.333362569385352,11.606124825471618,10.331006800695826,10.681353969870203,10.362655029993164,10.467900651881372,11.215958867251576,10.550395467247858,11.801070011046608,9.858546036367692,10.927087647120493,9.532178260999745,9.832153206770569,8.204275645120557,7.944851626198926,5.7549535067607245,7.338434372886056,9.064318277747196,5.970533680002312,10.6116440452019,9.10553920137552,7.21836833628423,8.401561023296804,7.150703846921117,9.163405532386244,7.579634871482574,8.441612395657755,6.034595581805666,7.619833487497912,6.108462482246398
11,4.210696009649507,0.4505432276230778,1.5630998594662555,2.101267963038141,2.5097501407560374,1.505424000519126,1.433514798314837,2.142031972268006,1.7986165296284504,1.571221228298076,1.4955843261664248,0.0,0.6518896271193565,1.1368180421463625,0.4574931298274578,1.3759875981076193,1.6014287330120889,1.6198497497410334,1.6612859816550811,1.2682038192954563,1.707998921725466,1.922872972328695,8.135153916466757,9.781923387435372,8.851441273613727,10.153582525772553,8.83715219963022,9.191365683350009,8.895832334235939,9.005535893597015,9.72903962861328,9.11648120473961,10.330169526373725,8.497135955472503,9.446199040401147,8.129628648757782,8.42977989056016,7.167161253931931,6.892944978970662,4.503742916607549,6.036285398325423,8.153182678457117,4.607135877451643,9.665308453434696,8.192385704840532,5.908245340765423,7.183091802161889,5.691171050384438,8.041456187703453,6.40671963100052,7.095792275413776,4.869846466258038,6.430969342597813,4.800491552233195
12,4.087681782565949,0.4927892330633565,1.0724114004579277,1.6352371301181832,1.860534799198352,0.8998666828725216,1.4186874057444183,1.4902491784134202,2.0204274458346743,1.4644490087400133,1.2457679161692454,0.6518896271193565,0.0,0.7405860183910771,0.7026015598290973,0.7385359710994654,1.5389888781728387,1.1422670376577906,1.0386252965472775,0.8190339145917807,1.429981384944379,2.1538802984742107,8.689549689760563,10.247147813242169,9.308794285749627,10.657285898038165,9.249942062631396,9.623664360314418,9.38202808322622,9.498190882891391,10.171234343047944,9.64175870543324,10.807384389261118,9.073603560603583,9.90496901912204,8.682237478113256,8.981913033208325,7.020323713748273,6.755002861070016,4.511983553308307,6.0928800280138455,7.933819368563158,4.729310978247752,9.468654756911032,7.974233582832466,5.972627788330069,7.166325500746492,5.951241401820278,7.952921192957825,6.353044991559707,7.196677451210543,4.806724070763856,6.389682743560602,4.862696290331226
13,3.369733020444651,1.2005625542895764,0.4444791886824215,0.9644647476161674,1.6827120362157448,0.6098267414093124,0.8742215369354069,1.4441670637782005,1.6231049676540206,0.8285006229705985,1.9292708614965384,1.1368180421463625,0.7405860183910771,0.0,0.8286811280174463,1.0207182250162803,2.2672372332653983,1.671752331260909,0.783313880705585,1.425291890485982,0.6961809128600833,1.7521427787569976,8.575196858592786,9.970266826214637,9.024309548187984,10.439790289205572,8.904596383233882,9.302509615944054,9.141084266116996,9.267092494308512,9.86146408704257,9.466155623759178,10.546635355559149,9.00600942661088,9.619929227234405,8.564228973940422,8.861380342701402,6.289584385984628,6.026444066134367,3.848197675752641,5.445584134634911,7.1936477534241225,4.136093397363832,8.729654415314286,7.234110070120669,5.330602507888974,6.477422802401298,5.459899511453609,7.235876890124537,5.65107702730716,6.571230251710856,4.10685800272419,5.692540150961326,4.227372395581673
14,3.753411615682925,0.8069005364370367,1.273139249016024,1.7670452293339671,2.407195878621892,1.3353601338946963,0.9760943017669252,2.0891106023976773,1.393184101793067,1.1197045245603738,1.8319202197166864,0.4574931298274578,0.7026015598290973,0.8286811280174463,0.0,1.4129818731364523,2.007651093140677,1.832188035773429,1.5085902613366695,1.4936970862047867,1.2952020925319625,1.5228746774182855,7.995669469655403,9.546309983195597,8.60879366674876,9.954793810761052,8.558598207236395,8.927954801043102,8.679584850186988,8.795603424442731,9.4737343037156,8.941100948642069,10.1054950093769,8.388745815366212,9.204866186678576,7.987791521362055,8.287220981682946,6.709946793273284,6.435567247167472,4.054307745310484,5.59685697003641,7.700644561473561,4.1816188679148585,9.210251908392582,7.739700143764316,5.470321806452956,6.732380924032199,5.318867437332205,7.584879044248951,5.951924670120849,6.667569029990769,4.413739193002988,5.977251725243005,4.360763564157016
15,4.2799154740372485,1.0722855316031346,1.0519198049059482,1.5269290405968527,1.212342688755067,0.6445434883850812,1.886269824531643,0.8020351676298476,2.5988046682546564,1.848033667143983,1.1390561963845376,1.3759875981076193,0.7385359710994654,1.0207182250162803,1.4129818731364523,0.0,1.5870611831158727,0.7032988705769372,0.6506722157698409,0.5976190739977696,1.6397621090600487,2.731472560280669,9.407757854202348,10.912444380090562,9.97006324726805,11.346688571634012,9.880329604634122,10.267283330740575,10.061854428430395,10.181894906368814,10.820957353071185,10.344437113232033,11.479988480435786,9.801134425219722,10.56637049283461,9.399611038120332,9.698889159864958,7.1369669218358815,6.88456751796068,4.830973800436457,6.435482809711381,7.956541991371157,5.151485302049917,9.5086363280722,7.998113229991688,6.324146191475061,7.424174016141194,6.477341385570819,8.127179078326886,6.580101030929669,7.571931090279194,5.046879365082722,6.62948304300392,5.22739979925649
16,5.626667767507714,1.2024327456641393,2.514510105431893,3.054564891879442,2.660364641435088,2.1832877715220924,2.9193223992079567,2.239087589274216,3.393844195699701,2.9929611612120364,0.4796493038760534,1.6014287330120889,1.5389888781728387,2.2672372332653983,2.007651093140677,1.5870611831158727,0.0,1.0586804366640514,2.229700894358362,0.9900508494829297,2.962895093952959,3.520410242616536,9.421936626860568,11.23339021665479,10.317175821732947,11.541115352984017,10.353480353634152,10.686328493411624,10.319277221834962,10.417804805875267,11.210819835339114,10.466086545954573,11.761955716757214,9.715534016328904,10.907779917562468,9.421183624237432,9.720237027624483,8.556406180339359,8.292299769052345,6.028217204477951,7.592132929179803,9.449472912110105,6.188780359956652,10.990833721840705,9.490308302423184,7.467898089652306,8.693941315880288,7.290612558763691,9.49168741407148,7.887775070027657,8.673210699728976,6.341536966724386,7.922249645916857,6.357008071002039
17,4.980767467006232,1.189581171794581,1.7541484333001576,2.223474486000427,1.607991826322638,1.3462191190526107,2.5011573967838614,1.1928424647796951,3.1555415179014554,2.4954273300223195,0.580272175872133,1.6198497497410334,1.1422670376577906,1.671752331260909,1.832188035773429,0.7032988705769372,1.0586804366640514,0.0,1.3306165662652922,0.3516759487438944,2.3270071947412214,3.28927587001928,9.754600916144904,11.37402423762638,10.438242545399213,11.765175932216868,10.389770342446749,10.76012968158653,10.499454287317691,10.612269995438217,11.305451175683212,10.73420747448445,11.929433409822805,10.110758245768723,11.034097340718416,9.74923353072261,10.049400726369443,7.839536600719379,7.587612137867675,5.513735888128656,7.114697480064679,8.649342758930032,5.803033617848266,10.203073068133326,8.691062954270262,7.000873535297317,8.120632455328938,7.077515042941476,8.83027655745984,7.279646072102742,8.242927271559202,5.743818171327712,7.327721375801412,5.898871249527181
18,3.708923055481938,1.5074752502118158,0.5417278081708441,0.8996265296451543,0.9073742708908156,0.1770153583235206,1.6063220081250218,0.6735686131515023,2.3808599915799995,1.4959733687630803,1.789003604818723,1.6612859816550811,1.0386252965472775,0.783313880705585,1.5085902613366695,0.6506722157698409,2.229700894358362,1.3306165662652922,0.0,1.2447398180897378,1.1770239035418886,2.5056570986547824,9.35791837218215,10.725841356445498,9.778545356667728,11.209640901352602,9.637265968997994,10.04411225923952,9.906764464478726,10.034864334905954,10.606527130962782,10.243391822868896,11.3062968076028,9.789159157045148,10.373379241045924,9.346796408602104,9.64377614232096,6.523566455110505,6.2758688894779535,4.322860408781287,5.92997081446672,7.318858507146936,4.712815522856831,8.872952370138394,7.360603053564021,5.825018396070277,6.866536703937598,6.120856052703461,7.531380777175768,6.010813099629438,7.082298177161971,4.492384631502576,6.065986053850446,4.74537498757755
19,4.780991538663793,0.839695058823073,1.5827805064471907,2.097477684089214,1.720050623806137,1.2142532120528695,2.2155922496005824,1.2937193954406865,2.839458160889283,2.23108718519499,0.5467134129273448,1.2682038192954563,0.8190339145917807,1.425291890485982,1.4936970862047867,0.5976190739977696,0.9900508494829297,0.3516759487438944,1.2447398180897378,0.0,2.107290640253954,2.9728968840530783,9.402939105154337,11.02842634060865,10.093651140779611,11.41551046787814,10.052015474979417,10.419206304845172,10.15143410328314,10.26360699313138,10.96304775367353,10.383158809184437,11.58238365320232,9.759945017891653,10.689334518409334,9.39756098162608,9.697727459796711,7.673141891758472,7.415862732268968,5.271654004351876,6.865403217143798,8.521742131080881,5.52763916422445,10.070412034651294,8.563052734882328,6.748533383406218,7.901544519577773,6.769714246883769,8.64281647107421,7.071084213879371,7.98272311724388,5.528803953306326,7.114585894797081,5.641906498012829
20,2.676287586591914,1.8646547758271173,0.6356450896053399,0.674198499929239,1.9218803824181716,1.0589968987209557,0.6367050728410596,1.8256046795993277,1.3728152802577374,0.4270366964199326,2.62185568816346,1.707998921725466,1.429981384944379,0.6961809128600833,1.2952020925319625,1.6397621090600487,2.962895093952959,2.3270071947412214,1.1770239035418886,2.107290640253954,0.0,1.4763560167227636,8.391067317183913,9.628699448454771,8.67998701590092,10.150626027862064,8.505305710327265,8.923436726541018,8.83618724040448,8.970632317431301,9.490432473060194,9.219948510609424,10.217547213502325,8.8628726511202,9.27237626333335,8.376756988162912,8.669692441719398,5.593592736826107,5.330267608367339,3.19122668029754,4.796188134609547,6.507232316340403,3.540548243818592,8.03950450100653,6.547449335324529,4.685727981710337,5.7970347826020845,4.948047515707747,6.54162369949361,4.963814202630747,5.936216263378207,3.422310439053648,5.00791335924511,3.5927936582638327
21,2.6496067873725435,2.326982295224261,2.0055538097488794,2.14229131736718,3.353229486714548,2.3440987779543536,0.9018287882371688,3.178900513416736,0.1337580256029318,1.0575523526976938,3.3521101825373933,1.922872972328695,2.1538802984742107,1.7521427787569976,1.5228746774182855,2.731472560280669,3.520410242616536,3.28927587001928,2.5056570986547824,2.9728968840530783,1.4763560167227636,0.0,6.915475009699493,8.221369471260925,7.274624795904255,8.708191688897438,7.154607499265795,7.550449259439721,7.402250381747278,7.531686790725204,8.109366749142792,7.757896081992129,8.800732320965041,7.387307410974625,7.869899556525654,6.9014472959184285,7.194896380442514,5.532583190555934,5.2482191634231565,2.697474302189447,4.1559952866259255,6.640463162829184,2.697059162793099,8.08437899573166,6.676373180867868,4.02320228528762,5.3606206666782565,3.801106530349653,6.300073331205457,4.6392533712795725,5.185427527523385,3.1562949622745573,4.6466801248963465,2.9286957817270807
22,7.945367417948977,8.56892357134461,8.898704259115723,9.050448045049915,10.24308756568814,9.184993656671498,7.800910576026135,10.015218200790134,7.024700135057935,7.972576230702399,9.535098549501692,8.135153916466757,8.689549689760563,8.575196858592786,7.995669469655403,9.407757854202348,9.421936626860568,9.754600916144904,9.35791837218215,9.402939105154337,8.391067317183913,6.915475009699493,0.0,2.5893241848377184,2.1892313287308527,2.353053353937244,2.9423525670597384,2.7707495545479857,1.6958886159942292,1.6410116707633189,2.9131712178983045,1.1988691629969004,2.8349712499497643,0.6943523018710842,2.4721251628220133,0.0440811417404691,0.2988734933927073,9.097228319203152,8.885131280724517,7.09763231614852,6.820673406786565,10.350613530365386,6.281175833897807,11.083302343300993,10.36217833308016,6.732315913503071,7.834568355995217,4.916337373503123,8.950652456362858,7.917805926665506,6.595629037201088,7.63231599276572,7.811934297581479,6.703773241384476
23,8.460619471690649,10.231775734172263,10.213712154314573,10.23378126144721,11.54889842355257,10.565442791510389,9.119559003412636,11.39938930615082,8.348307814315723,9.245842987439334,11.259627449572251,9.781923387435372,10.247147813242169,9.970266826214637,9.546309983195597,10.912444380090562,11.23339021665479,11.37402423762638,10.725841356445498,11.02842634060865,9.628699448454771,8.221369471260925,2.5893241848377184,0.0,0.9487820357436082,0.9825149648658196,1.4204621875138648,0.9087246614890092,0.9847416154573068,0.96882315240593,0.4953412660264807,1.516908936163907,0.618302806861152,2.9779264015040803,0.3660952035830203,2.555773680215556,2.3970890587059865,8.745440925094107,8.598010954179477,7.52304207762249,6.692338358657772,9.869308551298564,6.7288796179364905,10.251320579019731,9.870199616087774,6.653299096859788,7.33306072968818,5.109331863819739,8.28264290819992,7.700690835315591,6.041128312281474,7.928722174254407,7.578503289548408,7.0425655760956
24,7.54660426570616,9.301695540765913,9.26562942782124,9.285177313255176,10.600305380555213,9.618566327188615,8.172224962859234,10.452111334476806,7.401908504711826,8.29758706640619,10.333362569385352,8.851441273613727,9.308794285749627,9.024309548187984,8.60879366674876,9.97006324726805,10.317175821732947,10.438242545399213,9.778545356667728,10.093651140779611,8.67998701590092,7.274624795904255,2.1892313287308527,0.9487820357436082,0.0,1.6751738170511323,0.8331032704359258,0.5859916451282939,0.58712121093396,0.7451954362672225,0.9222814856079532,1.4988208214526275,1.5493623047625669,2.749300993285007,0.5963361582811557,2.147677800362371,2.0967088012431487,7.980314374535935,7.81685599759837,6.613819487894292,5.859967838877256,9.14374447962692,5.812073498825965,9.628267990493356,9.147399142573398,5.811147387587855,6.592093907155367,4.204641197422529,7.5962797610961506,6.896713237050269,5.297070249335812,7.037887436485693,6.776859780135944,6.140190422858497
25,9.181394983454206,10.599412458891395,10.713144377793496,10.77778910075186,12.058854425526995,11.04384984044304,9.610004553182442,11.880856522337604,8.830268263356153,9.75287215039581,11.606124825471618,10.153582525772553,10.657285898038165,10.439790289205572,9.954793810761052,11.346688571634012,11.541115352984017,11.765175932216868,11.209640901352602,11.41551046787814,10.150626027862064,8.708191688897438,2.353053353937244,0.9825149648658196,1.6751738170511323,0.0,2.3466472186353533,1.853331400137049,1.3291831125162188,1.1822796720066864,1.4706256800650124,1.1564354341926,0.667387724716049,2.517512338147151,1.2596975273868811,2.3329562173920357,2.086285070621325,9.642681661991244,9.48425491421185,8.256313552951333,7.535108224720745,10.79009851515205,7.446587049943306,11.21161164597406,10.792405247459246,7.486154909392932,8.243858280875699,5.857627292510049,9.2203845559586,8.569100945919377,6.94878652047908,8.696365780773334,8.44876227102729,7.790666923775613
26,7.139715798893867,9.286986905037242,9.11116432059716,9.080862032145497,10.425204710463529,9.484328797357474,8.037625937561941,10.30873390551472,7.285724628208015,8.143161204354268,10.331006800695826,8.83715219963022,9.249942062631396,8.904596383233882,8.558598207236395,9.880329604634122,10.353480353634152,10.389770342446749,9.637265968997994,10.052015474979417,8.505305710327265,7.154607499265795,2.9423525670597384,1.4204621875138648,0.8331032704359258,2.3466472186353533,0.0,0.5137503831248886,1.4201441617266386,1.5762115817278413,1.069457138147046,2.3316715169529982,2.020389697534392,3.5434965406784134,1.0898462814023793,2.899132071619903,2.885965818050948,7.324979070038715,7.178265626100736,6.195970274285039,5.288279883504576,8.45269000779742,5.4219733761449165,8.869945260577461,8.454086890605089,5.254671044833882,5.913533145225561,3.789731299190687,6.87473276862074,6.285040937981544,4.620983506433335,6.570845013163728,6.162389177480126,5.7052125505439415
27,7.625838562152425,9.64185249420124,9.522480830862175,9.510027941999248,10.845114337227242,9.88837425623366,8.440316975059446,10.71689756215205,7.680267258737839,8.553458829578977,10.681353969870203,9.191365683350009,9.623664360314418,9.302509615944054,8.927954801043102,10.267283330740575,10.686328493411624,10.76012968158653,10.04411225923952,10.419206304845172,8.923436726541018,7.550449259439721,2.7707495545479857,0.9087246614890092,0.5859916451282939,1.853331400137049,0.5137503831248886,0.0,1.1145224285070454,1.237784608049861,0.577770446409735,1.9869267928787384,1.506745634959653,3.312680292339125,0.5946384766708998,2.729637688224378,2.6658191972654133,7.837552637725878,7.691705272717965,6.683645225870544,5.799667025439257,8.96097885963402,5.902088777722529,9.358410921650128,8.96200152247478,5.764651109518329,6.424364589420209,4.272332097647167,7.377275907244867,6.798692670962201,5.132650928077484,7.068877743326125,6.676078625058595,6.196058054317245
28,7.863400437917624,9.344115607048169,9.405151907389945,9.4586796306779,10.748661826673196,9.742612282557882,8.303836283570286,10.579155655274608,7.525968689441223,8.442033729626901,10.362655029993164,8.895832334235939,9.38202808322622,9.141084266116996,8.679584850186988,10.061854428430395,10.319277221834962,10.499454287317691,9.906764464478726,10.15143410328314,8.83618724040448,7.402250381747278,1.6958886159942292,0.9847416154573068,0.58712121093396,1.3291831125162188,1.4201441617266386,1.1145224285070454,0.0,0.1782519884348995,1.2248976451013154,0.9130190291123216,1.444245662153819,2.2016433982370134,0.7861364951305853,1.6573882965201596,1.5617795278509472,8.45378439019681,8.280210620441846,6.943155553789064,6.289746286415316,9.637688055788743,6.129938996320095,10.164830051827204,9.6427799326738,6.231992307610456,7.083540986488322,4.556573028750774,8.111872080375214,7.346160420268681,5.791715767046815,7.396022970026962,7.228480910045203,6.483688080868724
